Date,Portfolio_Value
2016-06-21,5701.055461999446
2016-06-22,5667.218704640146
2016-06-23,5682.091801154642
2016-06-24,5834.5886108092445
2016-06-25,5835.218932454086
2016-06-26,5808.45069840451
2016-06-27,5908.255328135091
2016-06-28,5928.604882177775
2016-06-29,5962.382032977384
2016-06-30,5861.805548420815
2016-07-01,5778.430238739662
2016-07-02,5732.269058896497
2016-07-03,5945.437757519805
2016-07-04,5972.252708343388
2016-07-05,6070.053975429567
2016-07-06,6240.791562888144
2016-07-07,6448.895998259128
2016-07-08,6552.271767705452
2016-07-09,6439.870506344964
2016-07-10,6713.627135788461
2016-07-11,6783.222660394034
2016-07-12,7058.317993926357
2016-07-13,7056.246901209201
2016-07-14,7150.281722529084
2016-07-15,7235.787265589206
2016-07-16,7087.022928494045
2016-07-17,7055.989455893729
2016-07-18,6995.35366251929
2016-07-19,6766.04056251315
2016-07-20,6777.531568415378
2016-07-21,6967.662051912275
2016-07-22,6981.116297604786
2016-07-23,6792.360916856494
2016-07-24,6743.579016808658
2016-07-25,6827.913272022622
2016-07-26,6940.195844295187
2016-07-27,6873.540797388966
2016-07-28,6838.420768443163
2016-07-29,6612.8511130012175
2016-07-30,6663.867357880339
2016-07-31,6614.934997371138
2016-08-01,6765.652237579396
2016-08-02,6664.502989684197
2016-08-03,6603.743509986114
2016-08-04,6537.8506473647685
2016-08-05,6781.109710843297
2016-08-06,6714.156002022791
2016-08-07,6635.68397484552
2016-08-08,6623.3401515143605
2016-08-09,6805.098030080986
2016-08-10,6829.300088618872
2016-08-11,6739.796889796454
2016-08-12,6654.957622508749
2016-08-13,6734.450747759702
2016-08-14,6874.8633403965405
2016-08-15,6790.837023900266
2016-08-16,6757.154167067173
2016-08-17,6852.756639973147
2016-08-18,7012.621661890264
2016-08-19,7026.94924192395
2016-08-20,7068.573591475692
2016-08-21,6814.5205041492445
2016-08-22,6800.989003616448
2016-08-23,6642.420300558307
2016-08-24,6643.63486918383
2016-08-25,6745.867520992752
2016-08-26,6655.891978412944
2016-08-27,6624.904662030653
2016-08-28,6572.9127887304285
2016-08-29,6784.974486827659
2016-08-30,6886.793167121382
2016-08-31,6961.39239984306
2016-09-01,6964.143185662224
2016-09-02,6706.112749998661
2016-09-03,6738.301843231776
2016-09-04,6651.433029062236
2016-09-05,6510.559962054251
2016-09-06,6835.43804336128
2016-09-07,6794.710505264617
2016-09-08,6858.943264703762
2016-09-09,6836.628125382491
2016-09-10,6726.120248541123
2016-09-11,6779.364173658318
2016-09-12,6766.714059357614
2016-09-13,6751.992341541377
2016-09-14,6616.584515870292
2016-09-15,6664.1313597651
2016-09-16,6773.973448064138
2016-09-17,6677.341949652642
2016-09-18,6641.481453603736
2016-09-19,6649.932859268583
2016-09-20,6493.040910506983
2016-09-21,6537.717010545096
2016-09-22,6432.2571329456205
2016-09-23,6585.960157828685
2016-09-24,6680.462685607015
2016-09-25,6801.953349629555
2016-09-26,7068.255500846094
2016-09-27,7260.718094110078
2016-09-28,7210.3866768918515
2016-09-29,7149.908738913951
2016-09-30,7129.179276134306
2016-10-01,7207.07225576221
2016-10-02,6884.180802465928
2016-10-03,7037.793318435656
2016-10-04,6986.886249736924
2016-10-05,6916.1322540617175
2016-10-06,6917.7392088560955
2016-10-07,6919.1705781311475
2016-10-08,7051.030250962617
2016-10-09,7138.853044437443
2016-10-10,7103.548021415174
2016-10-11,7148.238694808448
2016-10-12,7175.716611604153
2016-10-13,7049.242146266055
2016-10-14,7024.5481411347855
2016-10-15,7164.860834697822
2016-10-16,7216.190959162063
2016-10-17,7457.119889806421
2016-10-18,7271.924473635265
2016-10-19,7301.471506905635
2016-10-20,7372.983809441677
2016-10-21,7360.639901590705
2016-10-22,7379.219742391621
2016-10-23,7541.946425549855
2016-10-24,7573.284077400115
2016-10-25,7622.301293781062
2016-10-26,7725.415105545045
2016-10-27,7749.493366434087
2016-10-28,7527.873981206487
2016-10-29,7666.622129148895
2016-10-30,7859.492036232977
2016-10-31,7572.301915951665
2016-11-01,7663.085390326344
2016-11-02,7487.887490835674
2016-11-03,7442.731010443718
2016-11-04,7514.59418195896
2016-11-05,7678.518877445993
2016-11-06,7700.940728020911
2016-11-07,7580.381574460263
2016-11-08,7567.303895927606
2016-11-09,7331.971337565369
2016-11-10,7287.782897010977
2016-11-11,7324.733360949749
2016-11-12,7353.169364290559
2016-11-13,7478.963561635544
2016-11-14,7329.623874387388
2016-11-15,7245.922973499649
2016-11-16,7057.124779026797
2016-11-17,7317.187105288439
2016-11-18,7413.262299800542
2016-11-19,7433.50211980984
2016-11-20,7219.131748818891
2016-11-21,7453.932076192405
2016-11-22,7739.037047257557
2016-11-23,7894.766670101001
2016-11-24,7814.454056656469
2016-11-25,8122.567785905148
2016-11-26,8258.726625360307
2016-11-27,8391.916396706747
2016-11-28,8592.258557040857
2016-11-29,8511.344925690102
2016-11-30,8495.076226586127
2016-12-01,8452.636484092081
2016-12-02,8506.623408553049
2016-12-03,8595.434088014974
2016-12-04,8541.934643495768
2016-12-05,8549.568232346095
2016-12-06,8544.282400053366
2016-12-07,8544.807889615657
2016-12-08,8577.624378118295
2016-12-09,8638.10130219165
2016-12-10,8315.776228679655
2016-12-11,8316.313343527716
2016-12-12,8226.357497783512
2016-12-13,8118.722916231143
2016-12-14,8284.509341514517
2016-12-15,8302.295509035668
2016-12-16,8244.964722003813
2016-12-17,8064.983496834574
2016-12-18,8148.679626323198
2016-12-19,8444.363905816024
2016-12-20,8737.832369871643
2016-12-21,8939.916958741762
2016-12-22,9345.44940561943
2016-12-23,9601.400936641096
2016-12-24,9682.8578373725
2016-12-25,9467.449404084564
2016-12-26,9375.782590846493
2016-12-27,9178.414884478936
2016-12-28,9015.760993605645
2016-12-29,9088.332471150346
2016-12-30,9269.106876063066
2016-12-31,9035.206958897406
2017-01-01,8781.111540284288
2017-01-02,8796.719283559229
2017-01-03,8834.209598312511
2017-01-04,8753.772829103957
2017-01-05,8666.428886831309
2017-01-06,8923.474781603369
2017-01-07,8782.709960688977
2017-01-08,8523.95826866928
2017-01-09,8614.612724520164
2017-01-10,8803.891093009444
2017-01-11,8966.42953803839
2017-01-12,8945.405577423828
2017-01-13,9032.652387975522
2017-01-14,8880.437651462482
2017-01-15,9131.715116338559
2017-01-16,9319.517073170731
2017-01-17,8930.589537713393
2017-01-18,9073.326372725014
2017-01-19,9432.649427377119
2017-01-20,10043.109523060635
2017-01-21,9890.097021666985
2017-01-22,10011.174014580918
2017-01-23,10009.20852939689
2017-01-24,9791.520151315011
2017-01-25,9386.311092355973
2017-01-26,9563.410379231316
2017-01-27,9714.195180192037
2017-01-28,9816.21606961317
2017-01-29,9866.130154341272
2017-01-30,10069.070028169253
2017-01-31,9785.448248125283
2017-02-01,9896.65133396866
2017-02-02,9988.795046020132
2017-02-03,9694.550282593305
2017-02-04,9508.188604716766
2017-02-05,9676.094678552598
2017-02-06,9662.695238030115
2017-02-07,9706.980931862157
2017-02-08,9565.357860136935
2017-02-09,9752.888340395797
2017-02-10,9789.104243842301
2017-02-11,9761.06826936325
2017-02-12,9740.351290233617
2017-02-13,9439.550718268883
2017-02-14,10113.321001769711
2017-02-15,10063.961557016128
2017-02-16,9892.586447092091
2017-02-17,9777.642489446123
2017-02-18,9560.485920906016
2017-02-19,9358.497465957604
2017-02-20,9365.636242507206
2017-02-21,9422.258305528672
2017-02-22,9299.229360760171
2017-02-23,9365.78298725096
2017-02-24,9412.965644152622
2017-02-25,9245.957611903692
2017-02-26,9588.762514292832
2017-02-27,9546.263355198838
2017-02-28,9621.988443513208
2017-03-01,9677.921235456524
2017-03-02,9924.101946031764
2017-03-03,10076.199857863141
2017-03-04,10324.216244519781
2017-03-05,10512.66056427974
2017-03-06,10338.770605582044
2017-03-07,10352.34497923491
2017-03-08,10331.07481642755
2017-03-09,10621.396708734008
2017-03-10,10479.377456600938
2017-03-11,10288.020001221415
2017-03-12,10460.56017499199
2017-03-13,10587.026019380926
2017-03-14,10549.772998008515
2017-03-15,10895.464733509132
2017-03-16,10653.653810188864
2017-03-17,10226.680397968239
2017-03-18,10016.90821266446
2017-03-19,9921.398115308872
2017-03-20,10074.90778497939
2017-03-21,9562.463199193342
2017-03-22,9369.983894282614
2017-03-23,9501.71161389895
2017-03-24,9415.857103696879
2017-03-25,9168.91239599792
2017-03-26,9304.970874999626
2017-03-27,9312.273133703184
2017-03-28,9633.709372553869
2017-03-29,9715.410308886234
2017-03-30,9237.155967650706
2017-03-31,9384.250618636546
2017-04-01,9356.36951070432
2017-04-02,9239.87030808106
2017-04-03,9367.684005569321
2017-04-04,9271.087814559285
2017-04-05,9263.639363132304
2017-04-06,9437.807978021894
2017-04-07,9147.957433003778
2017-04-08,9285.162206552617
2017-04-09,9668.689895859337
2017-04-10,9416.48146106353
2017-04-11,9125.622710900703
2017-04-12,9008.157361627287
2017-04-13,9056.403098363498
2017-04-14,8900.500526409118
2017-04-15,9120.600776893061
2017-04-16,9396.66378472991
2017-04-17,8899.124599551955
2017-04-18,9038.536539348434
2017-04-19,8991.858554459226
2017-04-20,8935.691160363356
2017-04-21,9184.179924145787
2017-04-22,8990.531095854896
2017-04-23,8526.752945104812
2017-04-24,8476.939756936474
2017-04-25,8434.063694464792
2017-04-26,8180.636242304672
2017-04-27,8127.947026642803
2017-04-28,8451.071608551669
2017-04-29,8320.639311452662
2017-04-30,8431.639672149504
2017-05-01,8416.015122461267
2017-05-02,8198.098930576407
2017-05-03,8314.173966253979
2017-05-04,8366.401328794222
2017-05-05,8373.358450771357
2017-05-06,8548.01606620351
2017-05-07,8580.324219743901
2017-05-08,8892.18849048472
2017-05-09,9030.268655013333
2017-05-10,8835.716062551559
2017-05-11,8986.669550582334
2017-05-12,8974.662055249117
2017-05-13,8818.800830082806
2017-05-14,8954.334600155844
2017-05-15,8838.897492268565
2017-05-16,8928.362521173718
2017-05-17,9266.418708095074
2017-05-18,9512.108546418669
2017-05-19,9594.995719745957
2017-05-20,9383.329754713355
2017-05-21,9325.792858761499
2017-05-22,9419.030050606902
2017-05-23,9427.353323478292
2017-05-24,9437.56290032872
2017-05-25,9569.145714267679
2017-05-26,10020.97186768709
2017-05-27,10017.018106495185
2017-05-28,9554.958184637944
2017-05-29,9496.285860434758
2017-05-30,9739.142028079765
2017-05-31,9590.849184546318
2017-06-01,9996.889909976086
2017-06-02,9977.699319568308
2017-06-03,9759.482112207164
2017-06-04,10406.755648140064
2017-06-05,10289.330922289866
2017-06-06,10172.601212778181
2017-06-07,10351.176794328787
2017-06-08,9978.505297272335
2017-06-09,9643.920119728979
2017-06-10,9618.65812879403
2017-06-11,9841.361989356661
2017-06-12,9711.95341984052
2017-06-13,9823.426641239685
2017-06-14,10048.59551298625
2017-06-15,9723.858472434065
2017-06-16,10108.450789477381
2017-06-17,10026.131866568065
2017-06-18,10215.147165541586
2017-06-19,10281.25819537319
2017-06-20,9985.00390564702
2017-06-21,10074.1754387965
2017-06-22,9583.242256095036
2017-06-23,9740.710543527875
2017-06-24,9543.891047732073
2017-06-25,9532.349410912955
2017-06-26,9403.483363873836
2017-06-27,9376.769730035167
2017-06-28,9194.5127652706
2017-06-29,9116.618137059933
2017-06-30,9189.555663692394
2017-07-01,9173.687958352508
2017-07-02,9121.866339623575
2017-07-03,9339.687272216797
2017-07-04,9346.06384276245
2017-07-05,9383.976463678759
2017-07-06,9486.340794587217
2017-07-07,9656.111502887283
2017-07-08,9590.866627304511
2017-07-09,9487.162454566398
2017-07-10,9596.591516948432
2017-07-11,9720.668429574509
2017-07-12,9599.444493589122
2017-07-13,9631.385272407322
2017-07-14,9393.928152145014
2017-07-15,9648.141042215773
2017-07-16,9648.605321780886
2017-07-17,9542.35175678946
2017-07-18,9409.628697382082
2017-07-19,9195.634219220552
2017-07-20,9344.919493511536
2017-07-21,9275.585129847028
2017-07-22,9347.802352329596
2017-07-23,9325.140648363107
2017-07-24,9381.097845120834
2017-07-25,9208.72570254536
2017-07-26,9336.545219082618
2017-07-27,9267.167729346469
2017-07-28,9277.062837098767
2017-07-29,9361.85960528777
2017-07-30,9239.859959074687
2017-07-31,9345.938145561704
2017-08-01,9526.712558766145
2017-08-02,9546.540084087399
2017-08-03,9532.408670926045
2017-08-04,9583.856503383167
2017-08-05,9452.146527523111
2017-08-06,9316.223529003335
2017-08-07,9451.723556304483
2017-08-08,9185.430065948656
2017-08-09,9104.684716709515
2017-08-10,8774.68765317695
2017-08-11,8808.008464124498
2017-08-12,8731.70036424068
2017-08-13,8601.065107754524
2017-08-14,8547.097668718992
2017-08-15,8416.544544762535
2017-08-16,8449.251354775482
2017-08-17,8583.289686983011
2017-08-18,8857.941122839611
2017-08-19,8865.741785817569
2017-08-20,9095.786909502342
2017-08-21,9188.767357239429
2017-08-22,8934.015758827376
2017-08-23,8927.682232215708
2017-08-24,8771.60743053805
2017-08-25,8552.25649131418
2017-08-26,8563.874754135719
2017-08-27,8334.579697098887
2017-08-28,8490.11093095039
2017-08-29,8595.937880092952
2017-08-30,8569.100904322995
2017-08-31,8625.292726354044
2017-09-01,8526.16335942951
2017-09-02,8656.336696165472
2017-09-03,8460.878064257466
2017-09-04,8268.93121371859
2017-09-05,8294.795796361097
2017-09-06,8291.784994199097
2017-09-07,8252.465297715553
2017-09-08,8185.122952521646
2017-09-09,8391.111068988466
2017-09-10,8174.959096970073
2017-09-11,8189.423675562409
2017-09-12,8409.687445984577
2017-09-13,8783.379093056776
2017-09-14,8711.30102223734
2017-09-15,9090.594229223689
2017-09-16,9197.787158376
2017-09-17,9234.496163098082
2017-09-18,9538.028684163419
2017-09-19,9723.62127920749
2017-09-20,9848.39257240254
2017-09-21,10017.149360546468
2017-09-22,10082.109678628325
2017-09-23,10392.429879116225
2017-09-24,10207.645400104922
2017-09-25,9830.15240049925
2017-09-26,9931.762310924352
2017-09-27,9689.871864055542
2017-09-28,9422.957016728982
2017-09-29,9559.555264055238
2017-09-30,9745.099042808739
2017-10-01,9851.274782600629
2017-10-02,9688.692301035162
2017-10-03,9736.037726368924
2017-10-04,9619.078213784858
2017-10-05,9330.416511885343
2017-10-06,9049.413808599575
2017-10-07,8967.194746713778
2017-10-08,9248.979073624812
2017-10-09,8978.035573203526
2017-10-10,8989.974836674242
2017-10-11,9188.618828970288
2017-10-12,9242.129512692503
2017-10-13,9229.121775093194
2017-10-14,9148.128092449866
2017-10-15,9423.828243281814
2017-10-16,9502.590770478999
2017-10-17,9333.138250701633
2017-10-18,9134.814454236532
2017-10-19,9091.283697169363
2017-10-20,9011.637995790734
2017-10-21,9328.634483981314
2017-10-22,9460.535338393805
2017-10-23,9454.303059870193
2017-10-24,9394.510020938882
2017-10-25,9350.272777196746
2017-10-26,9488.764375103867
2017-10-27,9461.636560006282
2017-10-28,9729.287996097033
2017-10-29,9798.89336927682
2017-10-30,9805.169213350293
2017-10-31,9993.029336813752
2017-11-01,10143.679989846481
2017-11-02,10010.444663852213
2017-11-03,9948.032497160331
2017-11-04,10213.550432670445
2017-11-05,10209.922134375729
2017-11-06,10182.767698537124
2017-11-07,10330.747768904732
2017-11-08,10464.049339281468
2017-11-09,10368.337483000334
2017-11-10,10396.461197771707
2017-11-11,10461.622782850985
2017-11-12,10622.545709470458
2017-11-13,10568.403906869857
2017-11-14,10787.588894512257
2017-11-15,10861.359666778792
2017-11-16,10951.826478492134
2017-11-17,11400.503670251652
2017-11-18,11396.585251986522
2017-11-19,11463.366924671516
2017-11-20,10895.882510280031
2017-11-21,10708.984663753068
2017-11-22,10473.625299236111
2017-11-23,10385.695900862462
2017-11-24,10205.251194727969
2017-11-25,10202.268475197192
2017-11-26,10173.02437981876
2017-11-27,9937.309603871967
2017-11-28,9985.884137610134
2017-11-29,10348.565636423731
2017-11-30,10215.356872990864
2017-12-01,10487.416707986722
2017-12-02,10703.109873950281
2017-12-03,10939.425493638833
2017-12-04,11335.319467247265
2017-12-05,11386.968281393796
2017-12-06,11125.024351364355
2017-12-07,10920.278853864518
2017-12-08,10531.242181677088
2017-12-09,10599.491887627322
2017-12-10,10328.751292404782
2017-12-11,10532.844668229489
2017-12-12,10401.95473813223
2017-12-13,10472.931499425831
2017-12-14,10089.556639426639
2017-12-15,10304.715047301106
2017-12-16,10282.79609802693
2017-12-17,10357.453167824653
2017-12-18,10265.667392511636
2017-12-19,10329.163449267415
2017-12-20,10563.724369496362
2017-12-21,10504.66113872211
2017-12-22,10510.338974441842
2017-12-23,10295.138586369389
2017-12-24,10296.271345971949
2017-12-25,10438.085770485313
2017-12-26,10557.29300429439
2017-12-27,10328.69660377851
2017-12-28,10537.99017390566
2017-12-29,10601.442275327548
2017-12-30,10811.063365244278
2017-12-31,10865.131685642235
2018-01-01,11024.884561848256
2018-01-02,11018.222770981296
2018-01-03,10970.118279741377
2018-01-04,10743.71132142929
2018-01-05,10850.05535788785
2018-01-06,11144.174917765515
2018-01-07,11424.921902031057
2018-01-08,11646.55404209638
2018-01-09,11693.488592311634
2018-01-10,11503.372722468477
2018-01-11,11325.91685064377
2018-01-12,11329.143579695236
2018-01-13,11390.884400601924
2018-01-14,11189.160163621471
2018-01-15,11209.22333437698
2018-01-16,11193.190305628614
2018-01-17,11082.958737478373
2018-01-18,11237.049717914479
2018-01-19,11086.16898655428
2018-01-20,11320.719639483164
2018-01-21,10999.169088529237
2018-01-22,11035.283678299424
2018-01-23,10819.596467742616
2018-01-24,10682.377859951474
2018-01-25,10658.913557917049
2018-01-26,10362.445181805146
2018-01-27,10826.09472257302
2018-01-28,11323.923117922996
2018-01-29,11848.853195149975
2018-01-30,11904.243078885034
2018-01-31,12273.81519584241
2018-02-01,12296.182800620718
2018-02-02,12368.036153735668
2018-02-03,12399.30606392158
2018-02-04,12536.947763119779
2018-02-05,12794.038344102291
2018-02-06,12827.375049622782
2018-02-07,12769.693378107553
2018-02-08,12888.389959792354
2018-02-09,12422.504940569443
2018-02-10,12045.466146497953
2018-02-11,12528.839873582847
2018-02-12,12848.54141782685
2018-02-13,12526.213785904169
2018-02-14,12488.92582065909
2018-02-15,12645.58160780392
2018-02-16,12495.374033592363
2018-02-17,12509.518717382967
2018-02-18,12213.002880999938
2018-02-19,12077.190679793943
2018-02-20,12217.099079217587
2018-02-21,12246.903290640208
2018-02-22,12463.913072005334
2018-02-23,12188.644737993342
2018-02-24,11734.71171905347
2018-02-25,12170.565263844039
2018-02-26,12597.434846795142
2018-02-27,12867.763735139926
2018-02-28,13286.2966541504
2018-03-01,13322.25765547347
2018-03-02,13035.22695678002
2018-03-03,13182.043912427425
2018-03-04,13530.907008219841
2018-03-05,13695.669795045442
2018-03-06,14194.681036995345
2018-03-07,13773.639703176552
2018-03-08,13775.914374693808
2018-03-09,14134.816358607639
2018-03-10,13972.741242743765
2018-03-11,13888.91773306159
2018-03-12,14141.574863998989
2018-03-13,13927.517773557724
2018-03-14,14089.203459374196
2018-03-15,13884.034939296465
2018-03-16,13859.199771970721
2018-03-17,13521.899309561268
2018-03-18,13060.702330396076
2018-03-19,12858.938710518805
2018-03-20,12643.987705403086
2018-03-21,12614.41505452317
2018-03-22,12246.348393514514
2018-03-23,12632.128013797139
2018-03-24,12970.317597994192
2018-03-25,12627.260695402041
2018-03-26,12666.110021384702
2018-03-27,12621.078201013393
2018-03-28,13048.511827346318
2018-03-29,12469.390103199892
2018-03-30,12636.60299508243
2018-03-31,12912.984983430359
2018-04-01,12621.689738567653
2018-04-02,13030.108237939
2018-04-03,13133.21057281606
2018-04-04,13165.839569509326
2018-04-05,12912.65185841843
2018-04-06,13067.483588202918
2018-04-07,12996.813585749213
2018-04-08,12669.942768836021
2018-04-09,12487.157737082318
2018-04-10,12405.457180246816
2018-04-11,12711.396339369907
2018-04-12,12955.437036429837
2018-04-13,13156.106944465184
2018-04-14,12817.518545295006
2018-04-15,12872.02516853448
2018-04-16,13206.100475982745
2018-04-17,12766.527412304493
2018-04-18,13112.881108395004
2018-04-19,12513.560609436923
2018-04-20,12680.666562105484
2018-04-21,13006.062941547229
2018-04-22,12745.484572381234
2018-04-23,12575.519651039463
2018-04-24,12471.855596744634
2018-04-25,12761.930074791604
2018-04-26,12927.15460728594
2018-04-27,13045.276367284903
2018-04-28,13206.760910779305
2018-04-29,13303.72949437665
2018-04-30,13349.804304967838
2018-05-01,13541.41875216248
2018-05-02,13752.388737032043
2018-05-03,13821.529059903154
2018-05-04,13843.980697322373
2018-05-05,13770.578256274564
2018-05-06,13984.278593969697
2018-05-07,13956.809644230167
2018-05-08,13646.258678671087
2018-05-09,13174.175248034031
2018-05-10,13393.369387321485
2018-05-11,13395.995899254664
2018-05-12,13467.63195636209
2018-05-13,13339.488240469678
2018-05-14,13272.214277023373
2018-05-15,12902.571067937202
2018-05-16,13193.342195373183
2018-05-17,13210.746110007045
2018-05-18,13459.965608099556
2018-05-19,13091.166591401397
2018-05-20,13000.52179012362
2018-05-21,13044.39736523324
2018-05-22,13448.842870313776
2018-05-23,13599.924872933283
2018-05-24,13333.114592980573
2018-05-25,12823.65390262239
2018-05-26,13074.403405282035
2018-05-27,13342.219015731593
2018-05-28,13615.038025584223
2018-05-29,14066.463617231862
2018-05-30,13756.94473284134
2018-05-31,13682.573062050045
2018-06-01,13916.51330105849
2018-06-02,13737.738528826449
2018-06-03,13974.387241435608
2018-06-04,13750.002151314626
2018-06-05,13493.82855400529
2018-06-06,13433.079826850118
2018-06-07,13433.214591782038
2018-06-08,13385.919678812941
2018-06-09,13157.191252486578
2018-06-10,12947.293386388099
2018-06-11,12832.806710762361
2018-06-12,12965.628856133124
2018-06-13,12992.252389574243
2018-06-14,13164.506299457345
2018-06-15,13568.556940120505
2018-06-16,13817.596853302019
2018-06-17,13951.653162501641
2018-06-18,14008.985350630259
2018-06-19,13828.711191238346
2018-06-20,13831.965220900614
2018-06-21,13512.532526286666
2018-06-22,13817.21166722597
2018-06-23,14001.000977166783
2018-06-24,13254.460624076803
2018-06-25,13666.013903247822
2018-06-26,13906.633495692387
2018-06-27,14272.492667659237
2018-06-28,14436.177520790996
2018-06-29,14972.355340522525
2018-06-30,15229.128343904933
2018-07-01,15003.220695054484
2018-07-02,15281.38213611826
2018-07-03,15236.092929620694
2018-07-04,14823.522792513417
2018-07-05,14888.998575063151
2018-07-06,15145.631809322838
2018-07-07,15361.072147360888
2018-07-08,15503.27669927123
2018-07-09,16193.335829470643
2018-07-10,16255.854947909804
2018-07-11,15872.104209731531
2018-07-12,16197.252454659518
2018-07-13,16658.317145414938
2018-07-14,16722.53643533539
2018-07-15,17006.40235695008
2018-07-16,16850.603402527613
2018-07-17,16447.559323877627
2018-07-18,17424.718905541486
2018-07-19,17267.36132037832
2018-07-20,17977.85361916869
2018-07-21,17778.89388965606
2018-07-22,17640.61133477865
2018-07-23,17636.252937447807
2018-07-24,18238.151846699835
2018-07-25,17875.45177232484
2018-07-26,17350.845626192127
2018-07-27,16990.61616717952
2018-07-28,16554.90677478848
2018-07-29,16727.045352756333
2018-07-30,17543.064002525625
2018-07-31,17636.185475354432
2018-08-01,17417.860862351336
2018-08-02,16944.715279717708
2018-08-03,17112.432695489588
2018-08-04,17135.226646326766
2018-08-05,17446.729104076094
2018-08-06,17838.93336898573
2018-08-07,18265.787426281764
2018-08-08,18494.965696018164
2018-08-09,18987.781912084138
2018-08-10,18995.603568069186
2018-08-11,19259.83524741183
2018-08-12,19263.173667751522
2018-08-13,19339.486240662
2018-08-14,19464.12655476736
2018-08-15,19085.86300282318
2018-08-16,19201.27009404041
2018-08-17,19495.108794476477
2018-08-18,19096.675741404884
2018-08-19,18931.14025902597
2018-08-20,18499.40930252353
2018-08-21,18714.99389427181
2018-08-22,18857.58665832769
2018-08-23,19303.963835573973
2018-08-24,19294.02282104008
2018-08-25,18902.20185390271
2018-08-26,19137.85564602827
2018-08-27,18645.839202584382
2018-08-28,18702.07935030163
2018-08-29,18462.54115134445
2018-08-30,17851.678894105775
2018-08-31,17745.390064008112
2018-09-01,17303.87634974531
2018-09-02,16912.469636632683
2018-09-03,16898.89682938061
2018-09-04,16930.2241085372
2018-09-05,17163.000237970617
2018-09-06,16898.780445582477
2018-09-07,17122.687399791634
2018-09-08,17243.037355391112
2018-09-09,17318.0852135521
2018-09-10,17102.354760714377
2018-09-11,17178.553679132252
2018-09-12,17512.161293906785
2018-09-13,17673.50182088526
2018-09-14,17746.694993946752
2018-09-15,17342.14812230097
2018-09-16,17878.647970255137
2018-09-17,17401.069682223235
2018-09-18,17707.601859066337
2018-09-19,17925.771793981094
2018-09-20,17447.557960796734
2018-09-21,17538.085832182052
2018-09-22,17448.126120337896
2018-09-23,17021.63391296193
2018-09-24,17463.565314354728
2018-09-25,17304.978308686597
2018-09-26,17329.61715608731
2018-09-27,17085.654607787867
2018-09-28,17225.29588672684
2018-09-29,17497.700971088874
2018-09-30,17325.421799198557
2018-10-01,16698.23674640037
2018-10-02,16709.692491006674
2018-10-03,17049.368403738674
2018-10-04,16883.733694381222
2018-10-05,16849.18206830056
2018-10-06,16816.777488108546
2018-10-07,16554.78187208928
2018-10-08,16251.71336453031
2018-10-09,16319.462519070727
2018-10-10,16230.593814909733
2018-10-11,16459.62174958027
2018-10-12,16872.805821213453
2018-10-13,17029.454473539667
2018-10-14,16922.15713569503
2018-10-15,17430.22868884137
2018-10-16,17481.446316767677
2018-10-17,17193.46592554181
2018-10-18,17148.0995289228
2018-10-19,17804.05338065159
2018-10-20,18132.777721251474
2018-10-21,18189.218733330457
2018-10-22,17846.09549680398
2018-10-23,17706.83638864639
2018-10-24,17604.124976644594
2018-10-25,17570.629250240847
2018-10-26,17781.63055974097
2018-10-27,17828.818721620206
2018-10-28,18580.679399008935
2018-10-29,18902.347875872976
2018-10-30,19431.37339512552
2018-10-31,19846.035202689396
2018-11-01,19951.958745806623
2018-11-02,19666.991179072233
2018-11-03,19628.49191332343
2018-11-04,19642.217508321464
2018-11-05,19597.98998453229
2018-11-06,18995.031952838177
2018-11-07,19279.99805000052
2018-11-08,19467.460965784576
2018-11-09,19705.142766659123
2018-11-10,20030.35612745181
2018-11-11,20432.126471985648
2018-11-12,21111.430320086816
2018-11-13,20896.3440292345
2018-11-14,20860.23642856446
2018-11-15,20759.88068961125
2018-11-16,20964.884283091815
2018-11-17,21170.55127253439
2018-11-18,21302.208408116025
2018-11-19,20122.775878583187
2018-11-20,20012.02046078319
2018-11-21,19948.831119786122
2018-11-22,19914.379998123375
2018-11-23,20113.804907635593
2018-11-24,20471.3716048046
2018-11-25,20309.55141079295
2018-11-26,20188.831935698876
2018-11-27,20430.472253287666
2018-11-28,20920.50290852057
2018-11-29,20471.035660307243
2018-11-30,20409.992551613857
2018-12-01,20606.15768100495
2018-12-02,20736.98568788147
2018-12-03,21100.26618720528
2018-12-04,20719.871869810326
2018-12-05,20494.80813574234
2018-12-06,20451.90614349604
2018-12-07,20698.93657472523
2018-12-08,20725.727996417525
2018-12-09,20650.98824770502
2018-12-10,20417.19147029431
2018-12-11,20348.518233830702
2018-12-12,20455.047216738712
2018-12-13,19229.469704735533
2018-12-14,18563.691364046943
2018-12-15,19218.25293551637
2018-12-16,19440.32083790404
2018-12-17,19685.32493062802
2018-12-18,20220.25583622682
2018-12-19,20380.423969927742
2018-12-20,20110.012964730573
2018-12-21,20164.551944480703
2018-12-22,20236.461516216514
2018-12-23,19787.81017118435
2018-12-24,19778.566702739598
2018-12-25,19939.452533890082
2018-12-26,19666.35040937428
2018-12-27,19618.960857596336
2018-12-28,19657.942730699124
2018-12-29,19003.19778306208
2018-12-30,19009.672727635687
2018-12-31,19564.949108968995
2019-01-01,19219.31213382293
2019-01-02,18930.434252880714
2019-01-03,19481.825129244407
2019-01-04,19788.34663290941
2019-01-05,19975.428554773473
2019-01-06,19679.98884532513
2019-01-07,20410.939304434298
