Date,Ticker,Price,PnL,Position_Size,Entry_Date,Entry_Price,Direction,Position_UUID
2025-05-12,LIN,452.9753112792969,-9.024688720703123,1.0,2025-04-01,462.0,Long,LIN_SMA_68_86_2025-04-01
2025-05-12,LYV,140.8300018310547,9.520004272460938,1.0,2025-04-14,131.30999755859375,Long,LYV_SMA_18_29_2025-04-14
2025-05-12,NFLX,1110.0,177.29998779296875,1.0,2025-04-14,932.7000122070312,Long,NFLX_EMA_19_46_2025-04-14
2025-05-12,NVDA,122.99146270751952,11.381462707519518,1.0,2025-05-02,111.61,Long,NVDA_SMA_36_40_2025-05-02
2025-05-12,TSLA,318.3800048828125,38.3699951171875,1.0,2025-05-01,280.010009765625,Long,TSLA_SMA_15_23_2025-05-01
2025-05-12,VTR,64.63282012939453,-4.3771820068359375,1.0,2025-04-01,69.01000213623047,Long,VTR_SMA_79_81_2025-04-01
2025-05-13,AMD,112.45999908447266,10.54000091552733,1.0,2025-05-08,101.91999816894533,Long,AMD_SMA_7_45_2025-05-08
2025-05-13,AMZN,211.3699951171875,17.989990234375,1.0,2025-05-09,193.3800048828125,Long,AMZN_SMA_10_27_2025-05-09
2025-05-13,COST,997.6478881835938,7.64788818359375,1.0,2025-04-30,990.0,Long,COST_EMA_29_68_2025-04-30
2025-05-13,CRWD,440.2000122070313,53.24502563476568,1.0,2025-04-14,386.9549865722656,Long,CRWD_EMA_5_21_2025-04-14
2025-05-13,EQT,56.20000076293945,4.403565967258565,1.0,2025-05-05,51.79643479568089,Long,EQT_SMA_42_54_2025-05-05
2025-05-13,FFIV,283.2300109863281,9.240020751953123,1.0,2025-05-09,273.989990234375,Long,FFIV_SMA_14_45_2025-05-09
2025-05-13,GME,28.38999938964844,0.3400001525878942,1.0,2025-05-13,28.049999237060547,Long,GME_SMA_53_54_2025-05-13
2025-05-13,HSY,161.93325805664062,-8.086746215820312,1.0,2025-05-07,170.02000427246094,Long,HSY_SMA_78_85_2025-05-07
2025-05-13,INTU,655.9124145507812,41.8223876953125,1.0,2025-04-30,614.0900268554688,Long,INTU_SMA_54_64_2025-04-30
2025-05-13,LIN,449.23724365234375,-12.76275634765625,1.0,2025-04-01,462.0,Long,LIN_SMA_68_86_2025-04-01
2025-05-13,LYV,143.0,11.69000244140625,1.0,2025-04-14,131.30999755859375,Long,LYV_SMA_18_29_2025-04-14
2025-05-13,NFLX,1138.43994140625,205.73992919921875,1.0,2025-04-14,932.7000122070312,Long,NFLX_EMA_19_46_2025-04-14
2025-05-13,NVDA,129.9209747314453,18.310974731445313,1.0,2025-05-02,111.61,Long,NVDA_SMA_36_40_2025-05-02
2025-05-13,RTX,130.05699157714844,-0.9430084228515624,1.0,2025-05-13,131.0,Long,RTX_EMA_27_41_2025-05-13
2025-05-13,TSLA,334.07000732421875,54.05999755859375,1.0,2025-05-01,280.010009765625,Long,TSLA_SMA_15_23_2025-05-01
2025-05-13,VTR,63.69007873535156,-5.319923400878906,1.0,2025-04-01,69.01000213623047,Long,VTR_SMA_79_81_2025-04-01
2025-05-14,AAPL,212.3300018310547,-0.0999908447265625,1.0,2025-05-14,212.42999267578125,Long,AAPL_SMA_13_37_2025-05-14
2025-05-14,AMD,117.72000122070312,15.800003051757798,1.0,2025-05-08,101.91999816894533,Long,AMD_SMA_7_45_2025-05-08
2025-05-14,AMZN,210.25,16.8699951171875,1.0,2025-05-09,193.3800048828125,Long,AMZN_SMA_10_27_2025-05-09
2025-05-14,COST,990.168212890625,0.168212890625,1.0,2025-04-30,990.0,Long,COST_EMA_29_68_2025-04-30
2025-05-14,CRWD,435.94000244140625,48.985015869140625,1.0,2025-04-14,386.9549865722656,Long,CRWD_EMA_5_21_2025-04-14
2025-05-14,EQT,56.36000061035156,4.563565814670675,1.0,2025-05-05,51.79643479568089,Long,EQT_SMA_42_54_2025-05-05
2025-05-14,FFIV,281.5899963378906,7.600006103515625,1.0,2025-05-09,273.989990234375,Long,FFIV_SMA_14_45_2025-05-09
2025-05-14,GME,28.729999542236328,0.6800003051757812,1.0,2025-05-13,28.049999237060547,Long,GME_SMA_53_54_2025-05-13
2025-05-14,HSY,160.36648559570312,-9.653518676757812,1.0,2025-05-07,170.02000427246094,Long,HSY_SMA_78_85_2025-05-07
2025-05-14,INTU,651.9478149414062,37.8577880859375,1.0,2025-04-30,614.0900268554688,Long,INTU_SMA_54_64_2025-04-30
2025-05-14,LIN,444.55218505859375,-17.44781494140625,1.0,2025-04-01,462.0,Long,LIN_SMA_68_86_2025-04-01
2025-05-14,LYV,142.22000122070312,10.910003662109377,1.0,2025-04-14,131.30999755859375,Long,LYV_SMA_18_29_2025-04-14
2025-05-14,NFLX,1150.989990234375,218.28997802734375,1.0,2025-04-14,932.7000122070312,Long,NFLX_EMA_19_46_2025-04-14
2025-05-14,NVDA,135.33059692382812,23.72059692382813,1.0,2025-05-02,111.61,Long,NVDA_SMA_36_40_2025-05-02
2025-05-14,RTX,130.1266326904297,-0.8733673095703125,1.0,2025-05-13,131.0,Long,RTX_EMA_27_41_2025-05-13
2025-05-14,TSLA,347.67999267578125,67.66998291015625,1.0,2025-05-01,280.010009765625,Long,TSLA_SMA_15_23_2025-05-01
2025-05-14,VTR,63.25343704223633,-5.756565093994141,1.0,2025-04-01,69.01000213623047,Long,VTR_SMA_79_81_2025-04-01
2025-05-15,AAPL,211.4499969482422,-0.9799957275390624,1.0,2025-05-14,212.42999267578125,Long,AAPL_SMA_13_37_2025-05-14
2025-05-15,AMD,114.98999786376952,13.06999969482419,1.0,2025-05-08,101.91999816894533,Long,AMD_SMA_7_45_2025-05-08
2025-05-15,AMZN,205.1699981689453,11.789993286132812,1.0,2025-05-09,193.3800048828125,Long,AMZN_SMA_10_27_2025-05-09
2025-05-15,COST,1009.072021484375,19.072021484375,1.0,2025-04-30,990.0,Long,COST_EMA_29_68_2025-04-30
2025-05-15,CRWD,431.8399963378906,44.885009765625,1.0,2025-04-14,386.9549865722656,Long,CRWD_EMA_5_21_2025-04-14
2025-05-15,EQT,56.0,4.203565204319112,1.0,2025-05-05,51.79643479568089,Long,EQT_SMA_42_54_2025-05-05
2025-05-15,FFIV,282.6700134277344,8.680023193359375,1.0,2025-05-09,273.989990234375,Long,FFIV_SMA_14_45_2025-05-09
2025-05-15,GME,28.6299991607666,0.5799999237060547,1.0,2025-05-13,28.049999237060547,Long,GME_SMA_53_54_2025-05-13
2025-05-15,HSY,162.3199920654297,-7.70001220703125,1.0,2025-05-07,170.02000427246094,Long,HSY_SMA_78_85_2025-05-07
2025-05-15,INTU,660.4163208007812,46.3262939453125,1.0,2025-04-30,614.0900268554688,Long,INTU_SMA_54_64_2025-04-30
2025-05-15,LIN,452.77593994140625,-9.22406005859375,1.0,2025-04-01,462.0,Long,LIN_SMA_68_86_2025-04-01
2025-05-15,LYV,145.4199981689453,14.110000610351562,1.0,2025-04-14,131.30999755859375,Long,LYV_SMA_18_29_2025-04-14
2025-05-15,NFLX,1177.97998046875,245.27996826171875,1.0,2025-04-14,932.7000122070312,Long,NFLX_EMA_19_46_2025-04-14
2025-05-15,NVDA,134.8206329345703,23.210632934570313,1.0,2025-05-02,111.61,Long,NVDA_SMA_36_40_2025-05-02
2025-05-15,RTX,134.8326416015625,3.8326416015625,1.0,2025-05-13,131.0,Long,RTX_EMA_27_41_2025-05-13
2025-05-15,TSLA,342.82000732421875,62.80999755859375,1.0,2025-05-01,280.010009765625,Long,TSLA_SMA_15_23_2025-05-01
2025-05-15,VTR,64.33512115478516,-4.6748809814453125,1.0,2025-04-01,69.01000213623047,Long,VTR_SMA_79_81_2025-04-01
2025-05-16,AAPL,211.2599945068359,-1.169998168945341,1.0,2025-05-14,212.42999267578125,Long,AAPL_SMA_13_37_2025-05-14
2025-05-16,AMD,117.16999816894533,15.25,1.0,2025-05-08,101.91999816894533,Long,AMD_SMA_7_45_2025-05-08
2025-05-16,AMZN,205.58999633789065,12.209991455078152,1.0,2025-05-09,193.3800048828125,Long,AMZN_SMA_10_27_2025-05-09
2025-05-16,COST,1024.4107666015625,34.4107666015625,1.0,2025-04-30,990.0,Long,COST_EMA_29_68_2025-04-30
2025-05-16,CRWD,439.260009765625,52.305023193359375,1.0,2025-04-14,386.9549865722656,Long,CRWD_EMA_5_21_2025-04-14
2025-05-16,EQT,55.86000061035156,4.063565814670675,1.0,2025-05-05,51.79643479568089,Long,EQT_SMA_42_54_2025-05-05
2025-05-16,FFIV,284.9200134277344,10.930023193359377,1.0,2025-05-09,273.989990234375,Long,FFIV_SMA_14_45_2025-05-09
2025-05-16,GD,279.27740478515625,6.727404785156239,1.0,2025-05-16,272.55,Long,GD_SMA_70_85_2025-05-16
2025-05-16,GME,28.450000762939453,0.4000015258789062,1.0,2025-05-13,28.049999237060547,Long,GME_SMA_53_54_2025-05-13
2025-05-16,GOOGL,165.9890594482422,-0.5509405517578045,1.0,2025-05-16,166.54,Long,GOOGL_EMA_9_46_2025-05-20
2025-05-16,HSY,158.49000549316406,-11.529998779296877,1.0,2025-05-07,170.02000427246094,Long,HSY_SMA_78_85_2025-05-07
2025-05-16,INTU,669.374267578125,55.28424072265625,1.0,2025-04-30,614.0900268554688,Long,INTU_SMA_54_64_2025-04-30
2025-05-16,LIN,456.3146362304687,-5.685363769531307,1.0,2025-04-01,462.0,Long,LIN_SMA_68_86_2025-04-01
2025-05-16,LYV,147.67999267578125,16.3699951171875,1.0,2025-04-14,131.30999755859375,Long,LYV_SMA_18_29_2025-04-14
2025-05-16,NFLX,1191.530029296875,258.83001708984375,1.0,2025-04-14,932.7000122070312,Long,NFLX_EMA_19_46_2025-04-14
2025-05-16,NVDA,135.39059448242188,23.780594482421876,1.0,2025-05-02,111.61,Long,NVDA_SMA_36_40_2025-05-02
2025-05-16,RTX,134.7928466796875,3.7928466796875,1.0,2025-05-13,131.0,Long,RTX_EMA_27_41_2025-05-13
2025-05-16,TSLA,349.9800109863281,69.97000122070312,1.0,2025-05-01,280.010009765625,Long,TSLA_SMA_15_23_2025-05-01
2025-05-16,VTR,65.1290054321289,-3.8809967041015625,1.0,2025-04-01,69.01000213623047,Long,VTR_SMA_79_81_2025-04-01
2025-05-19,AAPL,208.77999877929688,-3.649993896484375,1.0,2025-05-14,212.42999267578125,Long,AAPL_SMA_13_37_2025-05-14
2025-05-19,AMD,114.73999786376952,12.81999969482419,1.0,2025-05-08,101.91999816894533,Long,AMD_SMA_7_45_2025-05-08
2025-05-19,AMZN,206.16000366210935,12.779998779296848,1.0,2025-05-09,193.3800048828125,Long,AMZN_SMA_10_27_2025-05-09
2025-05-19,COST,1032.908935546875,42.908935546875,1.0,2025-04-30,990.0,Long,COST_EMA_29_68_2025-04-30
2025-05-19,CRWD,444.3500061035156,57.39501953125,1.0,2025-04-14,386.9549865722656,Long,CRWD_EMA_5_21_2025-04-14
2025-05-19,EQT,55.560001373291016,3.763566577610128,1.0,2025-05-05,51.79643479568089,Long,EQT_SMA_42_54_2025-05-05
2025-05-19,FFIV,285.70001220703125,11.71002197265625,1.0,2025-05-09,273.989990234375,Long,FFIV_SMA_14_45_2025-05-09
2025-05-19,GD,279.9340515136719,7.384051513671864,1.0,2025-05-16,272.55,Long,GD_SMA_70_85_2025-05-16
2025-05-19,GME,27.88999938964844,-0.1599998474121058,1.0,2025-05-13,28.049999237060547,Long,GME_SMA_53_54_2025-05-13
2025-05-19,GOOGL,166.338623046875,-0.201376953124992,1.0,2025-05-16,166.54,Long,GOOGL_EMA_9_46_2025-05-20
2025-05-19,HSY,156.5500030517578,-13.470001220703123,1.0,2025-05-07,170.02000427246094,Long,HSY_SMA_78_85_2025-05-07
2025-05-19,INTU,669.9534301757812,55.8634033203125,1.0,2025-04-30,614.0900268554688,Long,INTU_SMA_54_64_2025-04-30
2025-05-19,LIN,458.8665161132813,-3.133483886718693,1.0,2025-04-01,462.0,Long,LIN_SMA_68_86_2025-04-01
2025-05-19,LYV,148.3000030517578,16.990005493164062,1.0,2025-04-14,131.30999755859375,Long,LYV_SMA_18_29_2025-04-14
2025-05-19,NFLX,1191.6400146484375,258.94000244140625,1.0,2025-04-14,932.7000122070312,Long,NFLX_EMA_19_46_2025-04-14
2025-05-19,NVDA,135.5605926513672,23.950592651367188,1.0,2025-05-02,111.61,Long,NVDA_SMA_36_40_2025-05-02
2025-05-19,RTX,136.50411987304688,5.504119873046875,1.0,2025-05-13,131.0,Long,RTX_EMA_27_41_2025-05-13
2025-05-19,TSLA,342.0899963378906,62.079986572265625,1.0,2025-05-01,280.010009765625,Long,TSLA_SMA_15_23_2025-05-01
2025-05-19,VTR,64.99007415771484,-4.019927978515625,1.0,2025-04-01,69.01000213623047,Long,VTR_SMA_79_81_2025-04-01
2025-05-20,AAPL,206.86000061035156,-5.5699920654296875,1.0,2025-05-14,212.42999267578125,Long,AAPL_SMA_13_37_2025-05-14
2025-05-20,AMD,113.51000213623048,11.590003967285156,1.0,2025-05-08,101.91999816894533,Long,AMD_SMA_7_45_2025-05-08
2025-05-20,AMZN,204.07000732421875,10.69000244140625,1.0,2025-05-09,193.3800048828125,Long,AMZN_SMA_10_27_2025-05-09
2025-05-20,COST,1035.385498046875,45.385498046875,1.0,2025-04-30,990.0,Long,COST_EMA_29_68_2025-04-30
2025-05-20,CRWD,442.25,55.295013427734375,1.0,2025-04-14,386.9549865722656,Long,CRWD_EMA_5_21_2025-04-14
2025-05-20,EQT,56.13999938964844,4.34356459396755,1.0,2025-05-05,51.79643479568089,Long,EQT_SMA_42_54_2025-05-05
2025-05-20,FFIV,286.8999938964844,12.910003662109377,1.0,2025-05-09,273.989990234375,Long,FFIV_SMA_14_45_2025-05-09
2025-05-20,GD,280.1330261230469,7.583026123046864,1.0,2025-05-16,272.55,Long,GD_SMA_70_85_2025-05-16
2025-05-20,GME,28.510000228881836,0.460000991821289,1.0,2025-05-13,28.049999237060547,Long,GME_SMA_53_54_2025-05-13
2025-05-20,GOOGL,163.78172302246094,-2.7582769775390545,1.0,2025-05-16,166.54,Long,GOOGL_EMA_9_46_2025-05-20
2025-05-20,HSY,155.6999969482422,-14.32000732421875,1.0,2025-05-07,170.02000427246094,Long,HSY_SMA_78_85_2025-05-07
2025-05-20,INTU,670.2529907226562,56.1629638671875,1.0,2025-04-30,614.0900268554688,Long,INTU_SMA_54_64_2025-04-30
2025-05-20,LIN,458.3880615234375,-3.6119384765625,1.0,2025-04-01,462.0,Long,LIN_SMA_68_86_2025-04-01
2025-05-20,LYV,146.2899932861328,14.979995727539062,1.0,2025-04-14,131.30999755859375,Long,LYV_SMA_18_29_2025-04-14
2025-05-20,NFLX,1192.02001953125,259.32000732421875,1.0,2025-04-14,932.7000122070312,Long,NFLX_EMA_19_46_2025-04-14
2025-05-20,NVDA,134.37066650390625,22.76066650390625,1.0,2025-05-02,111.61,Long,NVDA_SMA_36_40_2025-05-02
2025-05-20,RTX,136.48422241210938,5.484222412109375,1.0,2025-05-13,131.0,Long,RTX_EMA_27_41_2025-05-13
2025-05-20,TSLA,343.82000732421875,63.80999755859375,1.0,2025-05-01,280.010009765625,Long,TSLA_SMA_15_23_2025-05-01
2025-05-20,VTR,64.47404479980469,-4.535957336425781,1.0,2025-04-01,69.01000213623047,Long,VTR_SMA_79_81_2025-04-01
2025-05-21,AAPL,202.08999633789065,-10.339996337890597,1.0,2025-05-14,212.42999267578125,Long,AAPL_SMA_13_37_2025-05-14
2025-05-21,AMD,112.05999755859376,10.139999389648438,1.0,2025-05-08,101.91999816894533,Long,AMD_SMA_7_45_2025-05-08
2025-05-21,AMZN,201.1199951171875,7.739990234375,1.0,2025-05-09,193.3800048828125,Long,AMZN_SMA_10_27_2025-05-09
2025-05-21,COST,1023.881591796875,33.881591796875,1.0,2025-04-30,990.0,Long,COST_EMA_29_68_2025-04-30
2025-05-21,CRWD,434.739990234375,47.785003662109375,1.0,2025-04-14,386.9549865722656,Long,CRWD_EMA_5_21_2025-04-14
2025-05-21,EQT,55.709999084472656,3.913564288791768,1.0,2025-05-05,51.79643479568089,Long,EQT_SMA_42_54_2025-05-05
2025-05-21,FFIV,286.260009765625,12.27001953125,1.0,2025-05-09,273.989990234375,Long,FFIV_SMA_14_45_2025-05-09
2025-05-21,GD,276.2828063964844,3.732806396484363,1.0,2025-05-16,272.55,Long,GD_SMA_70_85_2025-05-16
2025-05-21,GME,28.049999237060547,0.0,1.0,2025-05-13,28.049999237060547,Long,GME_SMA_53_54_2025-05-13
2025-05-21,GOOGL,168.35618591308594,1.8161859130859457,1.0,2025-05-16,166.54,Long,GOOGL_EMA_9_46_2025-05-20
2025-05-21,HSY,151.2899932861328,-18.730010986328125,1.0,2025-05-07,170.02000427246094,Long,HSY_SMA_78_85_2025-05-07
2025-05-21,INTU,659.088134765625,44.99810791015625,1.0,2025-04-30,614.0900268554688,Long,INTU_SMA_54_64_2025-04-30
2025-05-21,LIN,454.0518798828125,-7.9481201171875,1.0,2025-04-01,462.0,Long,LIN_SMA_68_86_2025-04-01
2025-05-21,LMT,467.0627746582031,-10.487755747433596,1.0,2025-05-21,477.5505304056367,Long,LMT_SMA_59_87_2025-05-21
2025-05-21,LYV,144.1699981689453,12.860000610351562,1.0,2025-04-14,131.30999755859375,Long,LYV_SMA_18_29_2025-04-14
2025-05-21,NFLX,1194.6300048828125,261.92999267578125,1.0,2025-04-14,932.7000122070312,Long,NFLX_EMA_19_46_2025-04-14
2025-05-21,NVDA,131.7908477783203,20.180847778320313,1.0,2025-05-02,111.61,Long,NVDA_SMA_36_40_2025-05-02
2025-05-21,RTX,134.26553344726562,3.265533447265625,1.0,2025-05-13,131.0,Long,RTX_EMA_27_41_2025-05-13
2025-05-21,TSLA,334.6199951171875,54.6099853515625,1.0,2025-05-01,280.010009765625,Long,TSLA_SMA_15_23_2025-05-01
2025-05-21,VTR,63.13434982299805,-5.875652313232422,1.0,2025-04-01,69.01000213623047,Long,VTR_SMA_79_81_2025-04-01
2025-05-22,AAPL,201.36000061035156,-11.069992065429688,1.0,2025-05-14,212.42999267578125,Long,AAPL_SMA_13_37_2025-05-14
2025-05-22,AMD,110.70999908447266,8.79000091552733,1.0,2025-05-08,101.91999816894533,Long,AMD_SMA_7_45_2025-05-08
2025-05-22,AMZN,203.1000061035156,9.720001220703097,1.0,2025-05-09,193.3800048828125,Long,AMZN_SMA_10_27_2025-05-09
2025-05-22,COST,1016.721435546875,26.721435546875,1.0,2025-04-30,990.0,Long,COST_EMA_29_68_2025-04-30
2025-05-22,CRWD,444.0700073242187,57.11502075195307,1.0,2025-04-14,386.9549865722656,Long,CRWD_EMA_5_21_2025-04-14
2025-05-22,EQT,55.689998626708984,3.893563831028096,1.0,2025-05-05,51.79643479568089,Long,EQT_SMA_42_54_2025-05-05
2025-05-22,FFIV,284.4800109863281,10.490020751953123,1.0,2025-05-09,273.989990234375,Long,FFIV_SMA_14_45_2025-05-09
2025-05-22,GD,275.6162109375,3.0662109374999886,1.0,2025-05-16,272.55,Long,GD_SMA_70_85_2025-05-16
2025-05-22,GME,30.86000061035156,2.810001373291012,1.0,2025-05-13,28.049999237060547,Long,GME_SMA_53_54_2025-05-13
2025-05-22,GOOGL,170.66339111328125,4.123391113281258,1.0,2025-05-16,166.54,Long,GOOGL_EMA_9_46_2025-05-20
2025-05-22,HSY,153.86000061035156,-16.160003662109375,1.0,2025-05-07,170.02000427246094,Long,HSY_SMA_78_85_2025-05-07
2025-05-22,INTU,665.169921875,51.07989501953125,1.0,2025-04-30,614.0900268554688,Long,INTU_SMA_54_64_2025-04-30
2025-05-22,LIN,457.5407409667969,-4.459259033203125,1.0,2025-04-01,462.0,Long,LIN_SMA_68_86_2025-04-01
2025-05-22,LMT,467.2316284179687,-10.318901987668028,1.0,2025-05-21,477.5505304056367,Long,LMT_SMA_59_87_2025-05-21
2025-05-22,LYV,144.42999267578125,13.1199951171875,1.0,2025-04-14,131.30999755859375,Long,LYV_SMA_18_29_2025-04-14
2025-05-22,NFLX,1187.969970703125,255.26995849609375,1.0,2025-04-14,932.7000122070312,Long,NFLX_EMA_19_46_2025-04-14
2025-05-22,NVDA,132.82078552246094,21.210785522460935,1.0,2025-05-02,111.61,Long,NVDA_SMA_36_40_2025-05-02
2025-05-22,RTX,133.38999938964844,2.3899993896484375,1.0,2025-05-13,131.0,Long,RTX_EMA_27_41_2025-05-13
2025-05-22,TSLA,341.0400085449219,61.029998779296875,1.0,2025-05-01,280.010009765625,Long,TSLA_SMA_15_23_2025-05-01
2025-05-22,VTR,63.16412353515625,-5.845878601074219,1.0,2025-04-01,69.01000213623047,Long,VTR_SMA_79_81_2025-04-01
2025-05-23,AAPL,195.27000427246097,-17.159988403320284,1.0,2025-05-14,212.42999267578125,Long,AAPL_SMA_13_37_2025-05-14
2025-05-23,AMD,110.30999755859376,8.389999389648438,1.0,2025-05-08,101.91999816894533,Long,AMD_SMA_7_45_2025-05-08
2025-05-23,AMZN,200.9900054931641,7.610000610351591,1.0,2025-05-09,193.3800048828125,Long,AMZN_SMA_10_27_2025-05-09
2025-05-23,COST,1007.104736328125,17.104736328125,1.0,2025-04-30,990.0,Long,COST_EMA_29_68_2025-04-30
2025-05-23,CRWD,455.5899963378906,68.635009765625,1.0,2025-04-14,386.9549865722656,Long,CRWD_EMA_5_21_2025-04-14
2025-05-23,EQT,55.61000061035156,3.8135658146706746,1.0,2025-05-05,51.79643479568089,Long,EQT_SMA_42_54_2025-05-05
2025-05-23,FFIV,282.1000061035156,8.110015869140625,1.0,2025-05-09,273.989990234375,Long,FFIV_SMA_14_45_2025-05-09
2025-05-23,GD,273.34783935546875,0.7978393554687386,1.0,2025-05-16,272.55,Long,GD_SMA_70_85_2025-05-16
2025-05-23,GME,33.029998779296875,4.979999542236328,1.0,2025-05-13,28.049999237060547,Long,GME_SMA_53_54_2025-05-13
2025-05-23,GOOGL,168.26629638671875,1.726296386718758,1.0,2025-05-16,166.54,Long,GOOGL_EMA_9_46_2025-05-20
2025-05-23,HSY,155.35000610351562,-14.669998168945312,1.0,2025-05-07,170.02000427246094,Long,HSY_SMA_78_85_2025-05-07
2025-05-23,INTU,719.1568603515625,105.06683349609376,1.0,2025-04-30,614.0900268554688,Long,INTU_SMA_54_64_2025-04-30
2025-05-23,LIN,457.4410705566406,-4.558929443359375,1.0,2025-04-01,462.0,Long,LIN_SMA_68_86_2025-04-01
2025-05-23,LMT,465.67236328125,-11.87816712438672,1.0,2025-05-21,477.5505304056367,Long,LMT_SMA_59_87_2025-05-21
2025-05-23,LYV,145.00999450683594,13.699996948242188,1.0,2025-04-14,131.30999755859375,Long,LYV_SMA_18_29_2025-04-14
2025-05-23,NFLX,1185.3900146484375,252.69000244140625,1.0,2025-04-14,932.7000122070312,Long,NFLX_EMA_19_46_2025-04-14
2025-05-23,NVDA,131.2808837890625,19.6708837890625,1.0,2025-05-02,111.61,Long,NVDA_SMA_36_40_2025-05-02
2025-05-23,RTX,132.35000610351562,1.350006103515625,1.0,2025-05-13,131.0,Long,RTX_EMA_27_41_2025-05-13
2025-05-23,TSLA,339.3399963378906,59.329986572265625,1.0,2025-05-01,280.010009765625,Long,TSLA_SMA_15_23_2025-05-01
2025-05-23,VTR,63.63053894042969,-5.379463195800781,1.0,2025-04-01,69.01000213623047,Long,VTR_SMA_79_81_2025-04-01
2025-05-26,AAPL,206.9385724748884,-5.491420200892861,1.0,2025-05-14,212.42999267578125,Long,AAPL_SMA_13_37_2025-05-14
2025-05-26,AMD,109.7235279684628,7.803529799517463,1.0,2025-05-08,101.91999816894533,Long,AMD_SMA_7_45_2025-05-08
2025-05-26,AMZN,198.0671467517671,4.687141868954598,1.0,2025-05-09,193.3800048828125,Long,AMZN_SMA_10_27_2025-05-09
2025-05-26,COST,984.2072,-5.792800000000057,1.0,2025-04-30,990.0,Long,COST_EMA_29_68_2025-04-30
2025-05-26,CRWD,433.5911466158353,46.6361600435697,1.0,2025-04-14,386.9549865722656,Long,CRWD_EMA_5_21_2025-04-14
2025-05-26,EQT,54.92330341485928,3.1268686191783956,1.0,2025-05-05,51.79643479568089,Long,EQT_SMA_42_54_2025-05-05
2025-05-26,FFIV,278.48357480177236,4.493584567397363,1.0,2025-05-09,273.989990234375,Long,FFIV_SMA_14_45_2025-05-09
2025-05-26,GD,277.1893442622951,4.639344262295083,1.0,2025-05-16,272.55,Long,GD_SMA_70_85_2025-05-16
2025-05-26,GME,28.27413716809503,0.2241379310344839,1.0,2025-05-13,28.049999237060547,Long,GME_SMA_53_54_2025-05-13
2025-05-26,GOOGL,170.25369863013697,3.7136986301369745,1.0,2025-05-16,166.54,Long,GOOGL_EMA_9_46_2025-05-20
2025-05-26,HSY,169.48707320050497,-0.5329310719559714,1.0,2025-05-07,170.02000427246094,Long,HSY_SMA_78_85_2025-05-07
2025-05-26,INTU,670.6088902605084,56.51886340503961,1.0,2025-04-30,614.0900268554688,Long,INTU_SMA_54_64_2025-04-30
2025-05-26,LIN,464.2798452069682,2.2798452069682185,1.0,2025-04-01,462.0,Long,LIN_SMA_68_86_2025-04-01
2025-05-26,LMT,474.3599279281042,-3.1906024775325363,1.0,2025-05-21,477.5505304056367,Long,LMT_SMA_59_87_2025-05-21
2025-05-26,LYV,140.68124675750732,9.371249198913574,1.0,2025-04-14,131.30999755859375,Long,LYV_SMA_18_29_2025-04-14
2025-05-26,NFLX,1100.0211690361557,167.32115682912422,1.0,2025-04-14,932.7000122070312,Long,NFLX_EMA_19_46_2025-04-14
2025-05-26,NVDA,127.99065934065932,16.380659340659335,1.0,2025-05-02,111.61,Long,NVDA_SMA_36_40_2025-05-02
2025-05-26,RTX,134.59125,3.5912500000000023,1.0,2025-05-13,131.0,Long,RTX_EMA_27_41_2025-05-13
2025-05-26,TSLA,308.31487739376905,28.304867628144052,1.0,2025-05-01,280.010009765625,Long,TSLA_SMA_15_23_2025-05-01
2025-05-26,VTR,64.67197219418807,-4.338029942042397,1.0,2025-04-01,69.01000213623047,Long,VTR_SMA_79_81_2025-04-01
2025-05-27,AAPL,200.2100067138672,-12.219985961914062,1.0,2025-05-14,212.42999267578125,Long,AAPL_SMA_13_37_2025-05-14
2025-05-27,AMD,114.55999755859376,12.639999389648438,1.0,2025-05-08,101.91999816894533,Long,AMD_SMA_7_45_2025-05-08
2025-05-27,AMZN,206.02000427246097,12.639999389648466,1.0,2025-05-09,193.3800048828125,Long,AMZN_SMA_10_27_2025-05-09
2025-05-27,COST,1016.3818969726562,26.38189697265625,1.0,2025-04-30,990.0,Long,COST_EMA_29_68_2025-04-30
2025-05-27,CRWD,472.2200012207031,85.2650146484375,1.0,2025-04-14,386.9549865722656,Long,CRWD_EMA_5_21_2025-04-14
2025-05-27,EQT,56.560001373291016,4.763566577610128,1.0,2025-05-05,51.79643479568089,Long,EQT_SMA_42_54_2025-05-05
2025-05-27,FFIV,286.5899963378906,12.600006103515623,1.0,2025-05-09,273.989990234375,Long,FFIV_SMA_14_45_2025-05-09
2025-05-27,GD,277.80499267578125,5.254992675781239,1.0,2025-05-16,272.55,Long,GD_SMA_70_85_2025-05-16
2025-05-27,GME,35.0099983215332,6.959999084472656,1.0,2025-05-13,28.049999237060547,Long,GME_SMA_53_54_2025-05-13
2025-05-27,GOOGL,172.69093322753906,6.1509332275390705,1.0,2025-05-16,166.54,Long,GOOGL_EMA_9_46_2025-05-20
2025-05-27,HSY,158.22999572753906,-11.790008544921877,1.0,2025-05-07,170.02000427246094,Long,HSY_SMA_78_85_2025-05-07
2025-05-27,INTU,750.94384765625,136.85382080078125,1.0,2025-04-30,614.0900268554688,Long,INTU_SMA_54_64_2025-04-30
2025-05-27,LIN,466.4623107910156,4.462310791015625,1.0,2025-04-01,462.0,Long,LIN_SMA_68_86_2025-04-01
